1777;20234298;20232424;2047;P002044;ACTIVE
1778;20234299;20232425;2048;P002045;ACTIVE
1779;20234300;20232426;2049;P002046;ACTIVE
1780;20234301;20232427;2050;P002047;ACTIVE
1781;20234302;20232428;2051;P002048;ACTIVE
1782;20234303;20232429;2052;P002049;ACTIVE
1783;20234304;20232430;2053;P002050;ACTIVE
1784;20234305;20232431;2054;P002051;ACTIVE
1785;20234306;20232432;2055;P002052;ACTIVE
1786;20234307;20232433;2056;P002053;ACTIVE
1787;20234308;20232434;2057;P002054;ACTIVE
1788;20234309;20232435;2058;P002055;ACTIVE
1789;20234310;20232436;2059;P002056;ACTIVE
1790;20234311;20232437;2060;P002057;ACTIVE
1791;20234312;20232438;2061;P002058;ACTIVE
1792;20234313;20232439;2062;P002059;ACTIVE
1793;20234314;20232440;2063;P002060;ACTIVE
1794;20234315;20232441;2064;P002061;ACTIVE
1795;20234316;20232442;2065;P002062;ACTIVE
1796;20234317;20232443;2066;P002063;ACTIVE
1797;20234318;20232444;2067;P002064;ACTIVE
1798;20234319;20232445;2068;P002065;ACTIVE
1799;20234320;20232446;2069;P002066;ACTIVE
1800;20234321;20232447;2070;P002067;ACTIVE
1801;20234322;20232448;2071;P002068;ACTIVE
1802;20234323;20232449;2072;P002069;ACTIVE
1803;20234324;20232450;2073;P002070;ACTIVE
1804;20234325;20232451;2074;P002071;ACTIVE
1805;20234326;20232452;2075;P002072;ACTIVE
1806;20234327;20232453;2076;P002073;ACTIVE
1807;20234328;20232454;2077;P002074;ACTIVE
1808;20234329;20232455;2078;P002075;ACTIVE
1809;20234330;20232456;2079;P002076;ACTIVE
1810;20234331;20232457;2080;P002077;ACTIVE
1811;20234332;20232458;2081;P002078;ACTIVE
1812;20234333;20232459;2082;P002079;ACTIVE
1813;20234334;20232460;2083;P002080;ACTIVE
1814;20234335;20232461;2084;P002081;ACTIVE
1815;20234336;20232462;2085;P002082;ACTIVE
1816;20234337;20232463;2086;P002083;ACTIVE
1817;20234338;20232464;2087;P002084;ACTIVE
1818;20234339;20232465;2088;P002085;ACTIVE
1819;20234340;20232466;2089;P002086;ACTIVE
1820;20234341;20232467;2090;P002087;ACTIVE
1821;20234342;20232468;2091;P002088;ACTIVE
1822;20234343;20232469;2092;P002089;ACTIVE
1823;20234344;20232470;2093;P002090;ACTIVE
1824;20234345;20232471;2094;P002091;ACTIVE
1825;20234346;20232472;2095;P002092;ACTIVE
1826;20234347;20232473;2096;P002093;ACTIVE
1827;20234348;20232474;2097;P002094;ACTIVE
1828;20234349;20232475;2098;P002095;ACTIVE
1829;20234350;20232476;2099;P002096;ACTIVE
1830;20234351;20232477;2100;P002097;ACTIVE
1831;20234352;20232478;2101;P002098;ACTIVE
1832;20234353;20232479;2102;P002099;ACTIVE
1833;20234354;20232480;2103;P002100;ACTIVE
1834;20234355;20232481;2104;P002101;ACTIVE
1835;20234356;20232482;2105;P002102;ACTIVE
1836;20234357;20232483;2106;P002103;ACTIVE
1837;20234358;20232484;2107;P002104;ACTIVE
1838;20234359;20232485;2108;P002105;ACTIVE
1839;20234360;20232486;2109;P002106;ACTIVE
1840;20234361;20232487;2110;P002107;ACTIVE
1841;20234362;20232488;2111;P002108;ACTIVE
1842;20234363;20232489;2112;P002109;ACTIVE
1843;20234364;20232490;2113;P002110;ACTIVE
1844;20234365;20232491;2114;P002111;ACTIVE
1845;20234366;20232492;2115;P002112;ACTIVE
1846;20234367;20232493;2116;P002113;ACTIVE
1847;20234368;20232494;2117;P002114;ACTIVE
1848;20234369;20232495;2118;P002115;ACTIVE
1849;20234370;20232496;2119;P002116;ACTIVE
1850;20234371;20232497;2120;P002117;ACTIVE
1851;20234372;20232498;2121;P002118;ACTIVE
1852;20234373;20232499;2122;P002119;ACTIVE
1853;20234374;20232500;2123;P002120;ACTIVE
1854;20234375;20232501;2124;P002121;ACTIVE
1855;20234376;20232502;2125;P002122;ACTIVE
1856;20234377;20232503;2126;P002123;ACTIVE
1857;20234378;20232504;2127;P002124;ACTIVE
1858;20234379;20232505;2128;P002125;ACTIVE
1859;20234380;20232506;2129;P002126;ACTIVE
1860;20234381;20232507;2130;P002127;ACTIVE
1861;20234382;20232508;2131;P002128;ACTIVE
1862;20234383;20232509;2132;P002129;ACTIVE
1863;20234384;20232510;2133;P002130;ACTIVE
1864;20234385;20232511;2134;P002131;ACTIVE
1865;20234386;20232512;2135;P002132;ACTIVE
1866;20234387;20232513;2136;P002133;ACTIVE
1867;20234388;20232514;2137;P002134;ACTIVE
1868;20234389;20232515;2138;P002135;ACTIVE
1869;20234390;20232516;2139;P002136;ACTIVE
1870;20234391;20232517;2140;P002137;ACTIVE
1871;20234392;20232518;2141;P002138;ACTIVE
1872;20234393;20232519;2142;P002139;ACTIVE
1873;20234394;20232520;2143;P002140;ACTIVE
1874;20234395;20232521;2144;P002141;ACTIVE
1875;20234396;20232522;2145;P002142;ACTIVE
1876;20234397;20232523;2146;P002143;ACTIVE
1877;20234398;20232524;2147;P002144;ACTIVE
1878;20234399;20232525;2148;P002145;ACTIVE
1879;20234400;20232526;2149;P002146;ACTIVE
1880;20234401;20232527;2150;P002147;ACTIVE
1881;20234402;20232528;2151;P002148;ACTIVE
1882;20234403;20232529;2152;P002149;ACTIVE
1883;20234404;20232530;2153;P002150;ACTIVE
1884;20234405;20232531;2154;P002151;ACTIVE
1885;20234406;20232532;2155;P002152;ACTIVE
1886;20234407;20232533;2156;P002153;ACTIVE
1887;20234408;20232534;2157;P002154;ACTIVE
1888;20234409;20232535;2158;P002155;ACTIVE
1889;20234410;20232536;2159;P002156;ACTIVE
1890;20234411;20232537;2160;P002157;ACTIVE
1891;20234412;20232538;2161;P002158;ACTIVE
1892;20234413;20232539;2162;P002159;ACTIVE
1893;20234414;20232540;2163;P002160;ACTIVE
1894;20234415;20232541;2164;P002161;ACTIVE
1895;20234416;20232542;2165;P002162;ACTIVE
1896;20234417;20232543;2166;P002163;ACTIVE
1897;20234418;20232544;2167;P002164;ACTIVE
1898;20234419;20232545;2168;P002165;ACTIVE
1899;20234420;20232546;2169;P002166;ACTIVE
1900;20234421;20232547;2170;P002167;ACTIVE
1901;20234422;20232548;2171;P002168;ACTIVE
1902;20234423;20232549;2172;P002169;ACTIVE
1903;20234424;20232550;2173;P002170;ACTIVE
1904;20234425;20232551;2174;P002171;ACTIVE
1905;20234426;20232552;2175;P002172;ACTIVE
1906;20234427;20232553;2176;P002173;ACTIVE
1907;20234428;20232554;2177;P002174;ACTIVE
1908;20234429;20232555;2178;P002175;ACTIVE
1909;20234430;20232556;2179;P002176;ACTIVE
1910;20234431;20232557;2180;P002177;ACTIVE
1911;20234432;20232558;2181;P002178;ACTIVE
1912;20234433;20232559;2182;P002179;ACTIVE
1913;20234434;20232560;2183;P002180;ACTIVE
1914;20234435;20232561;2184;P002181;ACTIVE
1915;20234436;20232562;2185;P002182;ACTIVE
1916;20234437;20232563;2186;P002183;ACTIVE
1917;20234438;20232564;2187;P002184;ACTIVE
1918;20234439;20232565;2188;P002185;ACTIVE
1919;20234440;20232566;2189;P002186;ACTIVE
1920;20234441;20232567;2190;P002187;ACTIVE
1921;20234442;20232568;2191;P002188;ACTIVE
1922;20234443;20232569;2192;P002189;ACTIVE
1923;20234444;20232570;2193;P002190;ACTIVE
1924;20234445;20232571;2194;P002191;ACTIVE
1925;20234446;20232572;2195;P002192;ACTIVE
1926;20234447;20232573;2196;P002193;ACTIVE
1927;20234448;20232574;2197;P002194;ACTIVE
1928;20234449;20232575;2198;P002195;ACTIVE
1929;20234450;20232576;2199;P002196;ACTIVE
1930;20234451;20232577;2200;P002197;ACTIVE
1931;20234452;20232578;2201;P002198;ACTIVE
1932;20234453;20232579;2202;P002199;ACTIVE
1933;20234454;20232580;2203;P002200;ACTIVE
1934;20234455;20232581;2204;P002201;ACTIVE
1935;20234456;20232582;2205;P002202;ACTIVE
1936;20234457;20232583;2206;P002203;ACTIVE
1937;20234458;20232584;2207;P002204;ACTIVE
1938;20234459;20232585;2208;P002205;ACTIVE
1939;20234460;20232586;2209;P002206;ACTIVE
1940;20234461;20232587;2210;P002207;ACTIVE
1941;20234462;20232588;2211;P002208;ACTIVE
1942;20234463;20232589;2212;P002209;ACTIVE
1943;20234464;20232590;2213;P002210;ACTIVE
1944;20234465;20232591;2214;P002211;ACTIVE
1945;20234466;20232592;2215;P002212;ACTIVE
1946;20234467;20232593;2216;P002213;ACTIVE
1947;20234468;20232594;2217;P002214;ACTIVE
1948;20234469;20232595;2218;P002215;ACTIVE
1949;20234470;20232596;2219;P002216;ACTIVE
1950;20234471;20232597;2220;P002217;ACTIVE
1951;20234472;20232598;2221;P002218;ACTIVE
1952;20234473;20232599;2222;P002219;ACTIVE
1953;20234474;20232600;2223;P002220;ACTIVE
1954;20234475;20232601;2224;P002221;ACTIVE
1955;20234476;20232602;2225;P002222;ACTIVE
1956;20234477;20232603;2226;P002223;ACTIVE
1957;20234478;20232604;2227;P002224;ACTIVE
1958;20234479;20232605;2228;P002225;ACTIVE
1959;20234480;20232606;2229;P002226;ACTIVE
1960;20234481;20232607;2230;P002227;ACTIVE
1961;20234482;20232608;2231;P002228;ACTIVE
1962;20234483;20232609;2232;P002229;ACTIVE
1963;20234484;20232610;2233;P002230;ACTIVE
1964;20234485;20232611;2234;P002231;ACTIVE
1965;20234486;20232612;2235;P002232;ACTIVE
1966;20234487;20232613;2236;P002233;ACTIVE
1967;20234488;20232614;2237;P002234;ACTIVE
1968;20234489;20232615;2238;P002235;ACTIVE
1969;20234490;20232616;2239;P002236;ACTIVE
1970;20234491;20232617;2240;P002237;ACTIVE
1971;20234492;20232618;2241;P002238;ACTIVE
1972;20234493;20232619;2242;P002239;ACTIVE
1973;20234494;20232620;2243;P002240;ACTIVE
1974;20234495;20232621;2244;P002241;ACTIVE
1975;20234496;20232622;2245;P002242;ACTIVE
1976;20234497;20232623;2246;P002243;ACTIVE
1977;20234498;20232624;2247;P002244;ACTIVE
1978;20234499;20232625;2248;P002245;ACTIVE
1979;20234500;20232626;2249;P002246;ACTIVE
1980;20234501;20232627;2250;P002247;ACTIVE
1981;20234502;20232628;2251;P002248;ACTIVE
1982;20234503;20232629;2252;P002249;ACTIVE
1983;20234504;20232630;2253;P002250;ACTIVE
1984;20234505;20232631;2254;P002251;ACTIVE
1985;20234506;20232632;2255;P002252;ACTIVE
1986;20234507;20232633;2256;P002253;ACTIVE
1987;20234508;20232634;2257;P002254;ACTIVE
1988;20234509;20232635;2258;P002255;ACTIVE
1989;20234510;20232636;2259;P002256;ACTIVE
1990;20234511;20232637;2260;P002257;ACTIVE
1991;20234512;20232638;2261;P002258;ACTIVE
1992;20234513;20232639;2262;P002259;ACTIVE
1993;20234514;20232640;2263;P002260;ACTIVE
1994;20234515;20232641;2264;P002261;ACTIVE
1995;20234516;20232642;2265;P002262;ACTIVE
1996;20234517;20232643;2266;P002263;ACTIVE
1997;20234518;20232644;2267;P002264;ACTIVE
1998;20234519;20232645;2268;P002265;ACTIVE
1999;20234520;20232646;2269;P002266;ACTIVE
2000;20234521;20232647;2270;P002267;ACTIVE
2001;20234522;20232648;2271;P002268;ACTIVE
2002;20234523;20232649;2272;P002269;ACTIVE
2003;20234524;20232650;2273;P002270;ACTIVE
2004;20234525;20232651;2274;P002271;ACTIVE
2005;20234526;20232652;2275;P002272;ACTIVE
2006;20234527;20232653;2276;P002273;ACTIVE
2007;20234528;20232654;2277;P002274;ACTIVE
2008;20234529;20232655;2278;P002275;ACTIVE
2009;20234530;20232656;2279;P002276;ACTIVE
2010;20234531;20232657;2280;P002277;ACTIVE
2011;20234532;20232658;2281;P002278;ACTIVE
2012;20234533;20232659;2282;P002279;ACTIVE
2013;20234534;20232660;2283;P002280;ACTIVE
2014;20234535;20232661;2284;P002281;ACTIVE
2015;20234536;20232662;2285;P002282;ACTIVE
2016;20234537;20232663;2286;P002283;ACTIVE
2017;20234538;20232664;2287;P002284;ACTIVE
2018;20234539;20232665;2288;P002285;ACTIVE
2019;20234540;20232666;2289;P002286;ACTIVE
2020;20234541;20232667;2290;P002287;ACTIVE
2021;20234542;20232668;2291;P002288;ACTIVE
2022;20234543;20232669;2292;P002289;ACTIVE
2023;20234544;20232670;2293;P002290;ACTIVE
2024;20234545;20232671;2294;P002291;ACTIVE
2025;20234546;20232672;2295;P002292;ACTIVE
2026;20234547;20232673;2296;P002293;ACTIVE
2027;20234548;20232674;2297;P002294;ACTIVE
2028;20234549;20232675;2298;P002295;ACTIVE
2029;20234550;20232676;2299;P002296;ACTIVE
2030;20234551;20232677;2300;P002297;ACTIVE
2031;20234552;20232678;2301;P002298;ACTIVE
2032;20234553;20232679;2302;P002299;ACTIVE
2033;20234554;20232680;2303;P002300;ACTIVE
2034;20234555;20232681;2304;P002301;ACTIVE
2035;20234556;20232682;2305;P002302;ACTIVE
2036;20234557;20232683;2306;P002303;ACTIVE
2037;20234558;20232684;2307;P002304;ACTIVE
2038;20234559;20232685;2308;P002305;ACTIVE
2039;20234560;20232686;2309;P002306;ACTIVE
2040;20234561;20232687;2310;P002307;ACTIVE
2041;20234562;20232688;2311;P002308;ACTIVE
2042;20234563;20232689;2312;P002309;ACTIVE
2043;20234564;20232690;2313;P002310;ACTIVE
2044;20234565;20232691;2314;P002311;ACTIVE
2045;20234566;20232692;2315;P002312;ACTIVE
2046;20234567;20232693;2316;P002313;ACTIVE
2047;20234568;20232694;2317;P002314;ACTIVE
2048;20234569;20232695;2318;P002315;ACTIVE
2049;20234570;20232696;2319;P002316;ACTIVE
2050;20234571;20232697;2320;P002317;ACTIVE
2051;20234572;20232698;2321;P002318;ACTIVE
2052;20234573;20232699;2322;P002319;ACTIVE
2053;20234574;20232700;2323;P002320;ACTIVE
2054;20234575;20232701;2324;P002321;ACTIVE
2055;20234576;20232702;2325;P002322;ACTIVE
2056;20234577;20232703;2326;P002323;ACTIVE
2057;20234578;20232704;2327;P002324;ACTIVE
2058;20234579;20232705;2328;P002325;ACTIVE
2059;20234580;20232706;2329;P002326;ACTIVE
2060;20234581;20232707;2330;P002327;ACTIVE
2061;20234582;20232708;2331;P002328;ACTIVE
2062;20234583;20232709;2332;P002329;ACTIVE
2063;20234584;20232710;2333;P002330;ACTIVE
2064;20234585;20232711;2334;P002331;ACTIVE
2065;20234586;20232712;2335;P002332;ACTIVE
2066;20234587;20232713;2336;P002333;ACTIVE
2067;20234588;20232714;2337;P002334;ACTIVE
2068;20234589;20232715;2338;P002335;ACTIVE
2069;20234590;20232716;2339;P002336;ACTIVE
2070;20234591;20232717;2340;P002337;ACTIVE
2071;20234592;20232718;2341;P002338;ACTIVE
2072;20234593;20232719;2342;P002339;ACTIVE
2073;20234594;20232720;2343;P002340;ACTIVE
2074;20234595;20232721;2344;P002341;ACTIVE
2075;20234596;20232722;2345;P002342;ACTIVE
2076;20234597;20232723;2346;P002343;ACTIVE
2077;20234598;20232724;2347;P002344;ACTIVE
2078;20234599;20232725;2348;P002345;ACTIVE
2079;20234600;20232726;2349;P002346;ACTIVE
2080;20234601;20232727;2350;P002347;ACTIVE
2081;20234602;20232728;2351;P002348;ACTIVE
2082;20234603;20232729;2352;P002349;ACTIVE
2083;20234604;20232730;2353;P002350;ACTIVE
2084;20234605;20232731;2354;P002351;ACTIVE
2085;20234606;20232732;2355;P002352;ACTIVE
2086;20234607;20232733;2356;P002353;ACTIVE
2087;20234608;20232734;2357;P002354;ACTIVE
2088;20234609;20232735;2358;P002355;ACTIVE
2089;20234610;20232736;2359;P002356;ACTIVE
2090;20234611;20232737;2360;P002357;ACTIVE
2091;20234612;20232738;2361;P002358;ACTIVE
2092;20234613;20232739;2362;P002359;ACTIVE
2093;20234614;20232740;2363;P002360;ACTIVE
2094;20234615;20232741;2364;P002361;ACTIVE
2095;20234616;20232742;2365;P002362;ACTIVE
2096;20234617;20232743;2366;P002363;ACTIVE
2097;20234618;20232744;2367;P002364;ACTIVE
2098;20234619;20232745;2368;P002365;ACTIVE
2099;20234620;20232746;2369;P002366;ACTIVE
2100;20234621;20232747;2370;P002367;ACTIVE
2101;20234622;20232748;2371;P002368;ACTIVE
2102;20234623;20232749;2372;P002369;ACTIVE
2103;20234624;20232750;2373;P002370;ACTIVE
2104;20234625;20232751;2374;P002371;ACTIVE
2105;20234626;20232752;2375;P002372;ACTIVE
2106;20234627;20232753;2376;P002373;ACTIVE
2107;20234628;20232754;2377;P002374;ACTIVE
2108;20234629;20232755;2378;P002375;ACTIVE
2109;20234630;20232756;2379;P002376;ACTIVE
2110;20234631;20232757;2380;P002377;ACTIVE
2111;20234632;20232758;2381;P002378;ACTIVE
2112;20234633;20232759;2382;P002379;ACTIVE
2113;20234634;20232760;2383;P002380;ACTIVE
2114;20234635;20232761;2384;P002381;ACTIVE
2115;20234636;20232762;2385;P002382;ACTIVE
2116;20234637;20232763;2386;P002383;ACTIVE
2117;20234638;20232764;2387;P002384;ACTIVE
2118;20234639;20232765;2388;P002385;ACTIVE
2119;20234640;20232766;2389;P002386;ACTIVE
2120;20234641;20232767;2390;P002387;ACTIVE
2121;20234642;20232768;2391;P002388;ACTIVE
2122;20234643;20232769;2392;P002389;ACTIVE
2123;20234644;20232770;2393;P002390;ACTIVE
2124;20234645;20232771;2394;P002391;ACTIVE
2125;20234646;20232772;2395;P002392;ACTIVE
2126;20234647;20232773;2396;P002393;ACTIVE
2127;20234648;20232774;2397;P002394;ACTIVE
2128;20234649;20232775;2398;P002395;ACTIVE
2129;20234650;20232776;2399;P002396;ACTIVE
2130;20234651;20232777;2400;P002397;ACTIVE
2131;20234652;20232778;2401;P002398;ACTIVE
2132;20234653;20232779;2402;P002399;ACTIVE
2133;20234654;20232780;2403;P002400;ACTIVE
2134;20234655;20232781;2404;P002401;ACTIVE
2135;20234656;20232782;2405;P002402;ACTIVE
2136;20234657;20232783;2406;P002403;ACTIVE
2137;20234658;20232784;2407;P002404;ACTIVE
2138;20234659;20232785;2408;P002405;ACTIVE
2139;20234660;20232786;2409;P002406;ACTIVE
2140;20234661;20232787;2410;P002407;ACTIVE
2141;20234662;20232788;2411;P002408;ACTIVE
2142;20234663;20232789;2412;P002409;ACTIVE
2143;20234664;20232790;2413;P002410;ACTIVE
2144;20234665;20232791;2414;P002411;ACTIVE
2145;20234666;20232792;2415;P002412;ACTIVE
2146;20234667;20232793;2416;P002413;ACTIVE
2147;20234668;20232794;2417;P002414;ACTIVE
2148;20234669;20232795;2418;P002415;ACTIVE
2149;20234670;20232796;2419;P002416;ACTIVE
2150;20234671;20232797;2420;P002417;ACTIVE
2151;20234672;20232798;2421;P002418;ACTIVE
2152;20234673;20232799;2422;P002419;ACTIVE
2153;20234674;20232800;2423;P002420;ACTIVE
2154;20234675;20232801;2424;P002421;ACTIVE
2155;20234676;20232802;2425;P002422;ACTIVE
2156;20234677;20232803;2426;P002423;ACTIVE
2157;20234678;20232804;2427;P002424;ACTIVE
2158;20234679;20232805;2428;P002425;ACTIVE
2159;20234680;20232806;2429;P002426;ACTIVE
2160;20234681;20232807;2430;P002427;ACTIVE
2161;20234682;20232808;2431;P002428;ACTIVE
2162;20234683;20232809;2432;P002429;ACTIVE
2163;20234684;20232810;2433;P002430;ACTIVE
2164;20234685;20232811;2434;P002431;ACTIVE
2165;20234686;20232812;2435;P002432;ACTIVE
2166;20234687;20232813;2436;P002433;ACTIVE
2167;20234688;20232814;2437;P002434;ACTIVE
2168;20234689;20232815;2438;P002435;ACTIVE
2169;20234690;20232816;2439;P002436;ACTIVE
2170;20234691;20232817;2440;P002437;ACTIVE
2171;20234692;20232818;2441;P002438;ACTIVE
2172;20234693;20232819;2442;P002439;ACTIVE
2173;20234694;20232820;2443;P002440;ACTIVE
2174;20234695;20232821;2444;P002441;ACTIVE
2175;20234696;20232822;2445;P002442;ACTIVE
2176;20234697;20232823;2446;P002443;ACTIVE
2177;20234698;20232824;2447;P002444;ACTIVE
2178;20234699;20232825;2448;P002445;ACTIVE
2179;20234700;20232826;2449;P002446;ACTIVE
2180;20234701;20232827;2450;P002447;ACTIVE
2181;20234702;20232828;2451;P002448;ACTIVE
2182;20234703;20232829;2452;P002449;ACTIVE
2183;20234704;20232830;2453;P002450;ACTIVE
2184;20234705;20232831;2454;P002451;ACTIVE
2185;20234706;20232832;2455;P002452;ACTIVE
2186;20234707;20232833;2456;P002453;ACTIVE
2187;20234708;20232834;2457;P002454;ACTIVE
2188;20234709;20232835;2458;P002455;ACTIVE
2189;20234710;20232836;2459;P002456;ACTIVE
2190;20234711;20232837;2460;P002457;ACTIVE
2191;20234712;20232838;2461;P002458;ACTIVE
2192;20234713;20232839;2462;P002459;ACTIVE
2193;20234714;20232840;2463;P002460;ACTIVE
2194;20234715;20232841;2464;P002461;ACTIVE
2195;20234716;20232842;2465;P002462;ACTIVE
2196;20234717;20232843;2466;P002463;ACTIVE
2197;20234718;20232844;2467;P002464;ACTIVE
2198;20234719;20232845;2468;P002465;ACTIVE
2199;20234720;20232846;2469;P002466;ACTIVE
2200;20234721;20232847;2470;P002467;ACTIVE
2201;20234722;20232848;2471;P002468;ACTIVE
2202;20234723;20232849;2472;P002469;ACTIVE
2203;20234724;20232850;2473;P002470;ACTIVE
2204;20234725;20232851;2474;P002471;ACTIVE
2205;20234726;20232852;2475;P002472;ACTIVE
2206;20234727;20232853;2476;P002473;ACTIVE
2207;20234728;20232854;2477;P002474;ACTIVE
2208;20234729;20232855;2478;P002475;ACTIVE
2209;20234730;20232856;2479;P002476;ACTIVE
2210;20234731;20232857;2480;P002477;ACTIVE
2211;20234732;20232858;2481;P002478;ACTIVE
2212;20234733;20232859;2482;P002479;ACTIVE
2213;20234734;20232860;2483;P002480;ACTIVE
2214;20234735;20232861;2484;P002481;ACTIVE
2215;20234736;20232862;2485;P002482;ACTIVE
2216;20234737;20232863;2486;P002483;ACTIVE
2217;20234738;20232864;2487;P002484;ACTIVE
2218;20234739;20232865;2488;P002485;ACTIVE
2219;20234740;20232866;2489;P002486;ACTIVE
2220;20234741;20232867;2490;P002487;ACTIVE
2221;20234742;20232868;2491;P002488;ACTIVE
2222;20234743;20232869;2492;P002489;ACTIVE
2223;20234744;20232870;2493;P002490;ACTIVE
2224;20234745;20232871;2494;P002491;ACTIVE
2225;20234746;20232872;2495;P002492;ACTIVE
2226;20234747;20232873;2496;P002493;ACTIVE
2227;20234748;20232874;2497;P002494;ACTIVE
2228;20234749;20232875;2498;P002495;ACTIVE
2229;20234750;20232876;2499;P002496;ACTIVE
2230;20234751;20232877;2500;P002497;ACTIVE
2231;20234752;20232878;2501;P002498;ACTIVE
2232;20234753;20232879;2502;P002499;ACTIVE
2233;20234754;20232880;2503;P002500;ACTIVE
2234;20234755;20232881;2504;P002501;ACTIVE
2235;20234756;20232882;2505;P002502;ACTIVE
2236;20234757;20232883;2506;P002503;ACTIVE
2237;20234758;20232884;2507;P002504;ACTIVE
2238;20234759;20232885;2508;P002505;ACTIVE
2239;20234760;20232886;2509;P002506;ACTIVE
2240;20234761;20232887;2510;P002507;ACTIVE
2241;20234762;20232888;2511;P002508;ACTIVE
2242;20234763;20232889;2512;P002509;ACTIVE
2243;20234764;20232890;2513;P002510;ACTIVE
2244;20234765;20232891;2514;P002511;ACTIVE
2245;20234766;20232892;2515;P002512;ACTIVE
2246;20234767;20232893;2516;P002513;ACTIVE
2247;20234768;20232894;2517;P002514;ACTIVE
2248;20234769;20232895;2518;P002515;ACTIVE
2249;20234770;20232896;2519;P002516;ACTIVE
2250;20234771;20232897;2520;P002517;ACTIVE
2251;20234772;20232898;2521;P002518;ACTIVE
2252;20234773;20232899;2522;P002519;ACTIVE
2253;20234774;20232900;2523;P002520;ACTIVE
2254;20234775;20232901;2524;P002521;ACTIVE
2255;20234776;20232902;2525;P002522;ACTIVE
2256;20234777;20232903;2526;P002523;ACTIVE
2257;20234778;20232904;2527;P002524;ACTIVE
2258;20234779;20232905;2528;P002525;ACTIVE
2259;20234780;20232906;2529;P002526;ACTIVE
2260;20234781;20232907;2530;P002527;ACTIVE
2261;20234782;20232908;2531;P002528;ACTIVE
2262;20234783;20232909;2532;P002529;ACTIVE
2263;20234784;20232910;2533;P002530;ACTIVE
2264;20234785;20232911;2534;P002531;ACTIVE
2265;20234786;20232912;2535;P002532;ACTIVE
2266;20234787;20232913;2536;P002533;ACTIVE
2267;20234788;20232914;2537;P002534;ACTIVE
2268;20234789;20232915;2538;P002535;ACTIVE
2269;20234790;20232916;2539;P002536;ACTIVE
2270;20234791;20232917;2540;P002537;ACTIVE
2271;20234792;20232918;2541;P002538;ACTIVE
2272;20234793;20232919;2542;P002539;ACTIVE
2273;20234794;20232920;2543;P002540;ACTIVE
2274;20234795;20232921;2544;P002541;ACTIVE
2275;20234796;20232922;2545;P002542;ACTIVE
2276;20234797;20232923;2546;P002543;ACTIVE
2277;20234798;20232924;2547;P002544;ACTIVE
2278;20234799;20232925;2548;P002545;ACTIVE
2279;20234800;20232926;2549;P002546;ACTIVE
2280;20234801;20232927;2550;P002547;ACTIVE
2281;20234802;20232928;2551;P002548;ACTIVE
2282;20234803;20232929;2552;P002549;ACTIVE
2283;20234804;20232930;2553;P002550;ACTIVE
2284;20234805;20232931;2554;P002551;ACTIVE
2285;20234806;20232932;2555;P002552;ACTIVE
2286;20234807;20232933;2556;P002553;ACTIVE
2287;20234808;20232934;2557;P002554;ACTIVE
2288;20234809;20232935;2558;P002555;ACTIVE
2289;20234810;20232936;2559;P002556;ACTIVE
2290;20234811;20232937;2560;P002557;ACTIVE
2291;20234812;20232938;2561;P002558;ACTIVE
2292;20234813;20232939;2562;P002559;ACTIVE
2293;20234814;20232940;2563;P002560;ACTIVE
2294;20234815;20232941;2564;P002561;ACTIVE
2295;20234816;20232942;2565;P002562;ACTIVE
2296;20234817;20232943;2566;P002563;ACTIVE
2297;20234818;20232944;2567;P002564;ACTIVE
2298;20234819;20232945;2568;P002565;ACTIVE
2299;20234820;20232946;2569;P002566;ACTIVE
2300;20234821;20232947;2570;P002567;ACTIVE
2301;20234822;20232948;2571;P002568;ACTIVE
2302;20234823;20232949;2572;P002569;ACTIVE
2303;20234824;20232950;2573;P002570;ACTIVE
2304;20234825;20232951;2574;P002571;ACTIVE
2305;20234826;20232952;2575;P002572;ACTIVE
2306;20234827;20232953;2576;P002573;ACTIVE
2307;20234828;20232954;2577;P002574;ACTIVE
2308;20234829;20232955;2578;P002575;ACTIVE
2309;20234830;20232956;2579;P002576;ACTIVE
2310;20234831;20232957;2580;P002577;ACTIVE
2311;20234832;20232958;2581;P002578;ACTIVE
2312;20234833;20232959;2582;P002579;ACTIVE
2313;20234834;20232960;2583;P002580;ACTIVE
2314;20234835;20232961;2584;P002581;ACTIVE
2315;20234836;20232962;2585;P002582;ACTIVE
2316;20234837;20232963;2586;P002583;ACTIVE
2317;20234838;20232964;2587;P002584;ACTIVE
2318;20234839;20232965;2588;P002585;ACTIVE
2319;20234840;20232966;2589;P002586;ACTIVE
2320;20234841;20232967;2590;P002587;ACTIVE
2321;20234842;20232968;2591;P002588;ACTIVE
2322;20234843;20232969;2592;P002589;ACTIVE
2323;20234844;20232970;2593;P002590;ACTIVE
2324;20234845;20232971;2594;P002591;ACTIVE
2325;20234846;20232972;2595;P002592;ACTIVE
2326;20234847;20232973;2596;P002593;ACTIVE
2327;20234848;20232974;2597;P002594;ACTIVE
2328;20234849;20232975;2598;P002595;ACTIVE
2329;20234850;20232976;2599;P002596;ACTIVE
2330;20234851;20232977;2600;P002597;ACTIVE
2331;20234852;20232978;2601;P002598;ACTIVE
2332;20234853;20232979;2602;P002599;ACTIVE
2333;20234854;20232980;2603;P002600;ACTIVE
2334;20234855;20232981;2604;P002601;ACTIVE
2335;20234856;20232982;2605;P002602;ACTIVE
2336;20234857;20232983;2606;P002603;ACTIVE
